HBDNO,BULD_REGSTR_PK,TOTAL_REGSTR_PK,BULDGB,REGSTRKD,ARCODE,LEGCD,BUN,JI,RDCODE,RDLEGCD,UNDER_AT,BD_MAIN_BUN,BD_SUB_BUN,CRDE
BS0102117101110001580017000000247,102518518,,1,2,11710,11100,0158,0017,117104169020,11101,0,00008,00000,20220813
BS0203117101110000930001000000248,102518561,,2,3,11710,11100,0093,0001,117104169429,11101,0,00036,00017,20220813
BS0203117101110001450043000000249,102518572,,2,3,11710,11100,0145,0043,117104169382,11101,0,00034,00000,20220813
BS0203117101110000890020000000250,102518602,,2,3,11710,11100,0089,0020,117102000006,11102,0,01178,00000,20240417
BS0102117101110002240004000000251,102518623,,1,2,11710,11100,0224,0004,117104169109,11101,0,00011,00001,20230411
BS0102117101110001180010000000252,102518670,,1,2,11710,11100,0118,0010,117104169201,11101,0,00003,00024,20250604
BS0102117101110001860002000000253,102518696,,1,2,11710,11100,0186,0002,117104169372,11101,0,00004,00023,20220813
BS0102117101110002080009000000254,102518702,,1,2,11710,11100,0208,0009,117104169451,11101,0,00030,00014,20250604
BS0203117101110001450005000000255,102518751,,2,3,11710,11100,0145,0005,117104169200,11101,0,00011,00026,20220813
BS0102117101110002660000000000256,102518765,,1,2,11710,11100,0266,0000,,,0,00000,00000,20220813
BS0102117101110002130003000000257,102518773,,1,2,11710,11100,0213,0003,117103123004,11101,0,00028,00000,20220813
BS0102117101110002230003000000258,102518780,,1,2,11710,11100,0223,0003,117104169388,11101,0,00004,00001,20230306
BS0102117101110002030004000000259,102518787,,1,2,11710,11100,0203,0004,117104169451,11101,0,00028,00000,20220813
BS0102117101110001590022000000260,102518791,,1,2,11710,11100,0159,0022,117103123001,11103,0,00263,00000,20220813
BS0203117101110000990015000000261,102518794,,2,3,11710,11100,0099,0015,117104169429,11101,0,00039,00016,20220813
BS0102117101110002070000000000262,102518826,,1,2,11710,11100,0207,0000,117104169451,11101,0,00031,00020,20220813
BS0203117101110000540009000000263,102518869,,2,3,11710,11100,0054,0009,117104169456,11101,0,00035,00025,20220813
BS0102117101110000680000000000264,102518930,,1,2,11710,11100,0068,0000,117104169375,11101,0,00010,00000,20240911
BS0203117101110001080003000000265,102518968,,2,3,11710,11100,0108,0003,117104169429,11101,0,00058,00019,20240216
BS0102117101110000630015000000266,102519066,,1,2,11710,11100,0063,0015,117104169429,11101,0,00022,00014,20250324
BS0102117101110001350014000000267,102519109,,1,2,11710,11100,0135,0014,117103123001,11103,0,00250,00000,20220813
BS0203117101110001450048000000268,102519118,,2,3,11710,11100,0145,0048,117104169199,11101,0,00014,00028,20220813
BS0102117101110001900008000000269,102519213,,1,2,11710,11100,0190,0008,117104169450,11101,0,00005,00000,20250813
BS0102117101110004370010000000270,102519230,,1,2,11710,11100,0437,0010,117103000034,11103,0,00424,00021,20220813
BS0102117101110000640011000000271,102519332,,1,2,11710,11100,0064,0011,117104169374,11101,0,00008,00000,20220813
BS0102117101110001670008000000272,102519436,,1,2,11710,11100,0167,0008,117104169023,11101,0,00005,00000,20250411
BS0102117101110001120002000000273,102519484,,1,2,11710,11100,0112,0002,117104169380,11101,0,00014,00001,20220813
BS0203117101110001300015000000274,102519508,,2,3,11710,11100,0130,0015,117104169017,11101,0,00015,00014,20241010
BS0102117101110001930032000000275,102519570,,1,2,11710,11100,0193,0032,117104169372,11101,0,00038,00000,20220813
BS0203117101110000580033000000276,102519611,,2,3,11710,11100,0058,0033,117104169374,11101,0,00030,00015,20220813
BS0203117101110001260009000000277,102519645,,2,3,11710,11100,0126,0009,117104169016,11101,0,00005,00013,20220813
BS0102117101110001240037000000278,102519655,,1,2,11710,11100,0124,0037,117104169200,11101,0,00042,00009,20250604
BS0203117101110000490008000000279,102519692,,2,3,11710,11100,0049,0008,117104169374,11101,0,00061,00011,20220813
BS0203117101110001540003000000280,102519697,,2,3,11710,11100,0154,0003,117104169202,11101,0,00020,00000,20220813
BS0102117101110000550005000000281,102519751,,1,2,11710,11100,0055,0005,117104169431,11101,0,00027,00006,20220813
BS0203117101110001740006000000282,102519792,,2,3,11710,11100,0174,0006,117104169202,11101,0,00025,00000,20220813
BS0203117101110001260021000000283,102519795,,2,3,11710,11100,0126,0021,117104169016,11101,0,00005,00005,20220813
BS0102117101110001020011000000284,102519833,,1,2,11710,11100,0102,0011,117104169456,11101,0,00035,00008,20220813
BS0102117101110001930025000000285,102519876,,1,2,11710,11100,0193,0025,117104169372,11101,0,00034,00000,20220813
BS0203117101110000580014000000286,102519880,,2,3,11710,11100,0058,0014,117104169431,11101,0,00026,00001,20220813
BS0102117101110001420004000000287,102519908,,1,2,11710,11100,0142,0004,117104169200,11101,0,00027,00000,20220813
BS0203117101110001330008000000288,102519922,,2,3,11710,11100,0133,0008,117104169019,11101,0,00005,00002,20231005
BS0203117101110001060012000000289,1025110121,,2,3,11710,11100,0106,0012,117104169378,11101,0,00022,00001,20220813
BS0102117101110001240048000000290,1025110166,,1,2,11710,11100,0124,0048,117104169015,11101,0,00012,00000,20250604
BS0203117101110001700019000000291,1025110199,,2,3,11710,11100,0170,0019,117104169459,11101,0,00008,00000,20220813
BS0203117101110001040010000000292,1025110263,,2,3,11710,11100,0104,0010,117104169378,11101,0,00009,00000,20220813
BS0102117101110000590014000000293,1025110310,,1,2,11710,11100,0059,0014,117104169429,11101,0,00019,00019,20220813
BS0102117101110000980002000000294,1025110353,,1,2,11710,11100,0098,0002,117104169429,11101,0,00037,00018,20220813
BS0203117101110001920007000000295,1025110372,,2,3,11710,11100,0192,0007,117104169449,11101,0,00007,00005,20220813
BS0102117101110002070011000000296,1025110390,,1,2,11710,11100,0207,0011,117103123004,11101,0,00043,00000,20220813
BS0102117101110001010007000000297,1025110440,,1,2,11710,11100,0101,0007,117104169429,11101,0,00050,00000,20250103
BS0102117101110001060002000000298,1025110452,,1,2,11710,11100,0106,0002,117104169378,11101,0,00020,00000,20220813
BS0203117101110000890017000000299,1025110550,,2,3,11710,11100,0089,0017,117102000006,11102,0,01218,00000,20230602
BS0203117101110000600012000000300,1025110558,,2,3,11710,11100,0060,0012,117104169429,11101,0,00019,00030,20220813
BS0102117101110001610002000000301,1025110585,,1,2,11710,11100,0161,0002,117104169447,11101,0,00032,00000,20250604
BS0102117101110001090025000000302,1025110587,,1,2,11710,11100,0109,0025,117104169378,11101,0,00005,00007,20220813
BS0203117101110001430004000000303,1025110717,,2,3,11710,11100,0143,0004,117104169020,11101,0,00017,00000,20220813
BS0203117101110001260010000000304,1025110752,,2,3,11710,11100,0126,0010,117104169016,11101,0,00005,00015,20220813
BS0203117101110001450027000000305,1025110766,,2,3,11710,11100,0145,0027,117104169382,11101,0,00024,00011,20220813
BS0203117101110001770002000000306,1025110821,,2,3,11710,11100,0177,0002,117102123002,11101,0,00046,00000,20220813
BS0203117101110001800015000000307,1025110917,,2,3,11710,11100,0180,0015,117104169202,11101,0,00007,00023,20220813
BS0203117101110001010006000000308,1025111015,,2,3,11710,11100,0101,0006,117104169429,11101,0,00050,00010,20220813
BS0203117101110001190010000000309,1025111094,,2,3,11710,11100,0119,0010,117104169201,11101,0,00003,00013,20220813
BS0203117101110001160004000000310,1025111107,,2,3,11710,11100,0116,0004,117104169201,11101,0,00012,00001,20220813
BS0102117101110001870006000000311,1025111109,,1,2,11710,11100,0187,0006,117104169451,11101,0,00014,00001,20220813
BS0102117101110001480018000000312,1025111190,,1,2,11710,11100,0148,0018,117104169200,11101,0,00007,00000,20241031
BS0102117101110001490018000000313,1025111192,,1,2,11710,11100,0149,0018,117104169199,11101,0,00009,00000,20220813
BS0203117101110001540004000000314,1025111256,,2,3,11710,11100,0154,0004,117104169458,11101,0,00024,00000,20241125
BS0102117101110000510001000000315,1025111261,,1,2,11710,11100,0051,0001,117103123006,11105,0,00503,00000,20220813
BS0102117101110002060006000000316,1025111290,,1,2,11710,11100,0206,0006,117104169451,11101,0,00031,00000,20241126
BS0102117101110001670004000000317,1025111307,,1,2,11710,11100,0167,0004,117104169023,11101,0,00007,00000,20220813
BS0203117101110001480013000000318,1025111358,,2,3,11710,11100,0148,0013,117104169199,11101,0,00006,00000,20220813
BS0203117101110001780001000000319,1025111428,,2,3,11710,11100,0178,0001,117104169457,11101,0,00015,00000,20220813
BS0203117101110000580028000000320,1025111480,,2,3,11710,11100,0058,0028,117104169374,11101,0,00030,00019,20220813
BS0102117101110000360006000000321,1025111481,,1,2,11710,11100,0036,0006,117104169374,11101,0,00021,00019,20240509
BS0203117101110001990009000000322,1025111487,,2,3,11710,11100,0199,0009,117104169372,11101,0,00027,00022,20220813
BS0102117101110001550000000000323,1025111509,,1,2,11710,11100,0155,0000,117104169202,11101,0,00028,00000,20220813
BS0203117101110001610001000000324,1025111512,,2,3,11710,11100,0161,0001,117104169022,11101,0,00007,00000,20220813
BS0102117101110001130004000000325,1025111554,,1,2,11710,11100,0113,0004,117104169200,11101,0,00016,00000,20220813
BS0102117101110001800004000000326,1025111589,,1,2,11710,11100,0180,0004,117103123006,11105,0,00508,00000,20221201
BS0102117101110001440010000000327,1025111590,,1,2,11710,11100,0144,0010,117104169458,11101,0,00040,00000,20220813
BS0203117101110001700001000000328,1025111678,,2,3,11710,11100,0170,0001,117104169384,11101,0,00066,00000,20220813
BS0102117101110001130007000000329,1025111692,,1,2,11710,11100,0113,0007,117104169200,11101,0,00012,00017,20220813
BS0102117101110001670005000000330,1025111723,,1,2,11710,11100,0167,0005,117104169447,11101,0,00018,00000,20220813
BS0102117101110002220005000000331,1025111744,,1,2,11710,11100,0222,0005,117104169387,11101,0,00006,00000,20220813
BS0102117101110002190006000000332,1025111769,,1,2,11710,11100,0219,0006,117104169390,11101,0,00019,00000,20220813
BS0102117101110000610014000000333,1025111780,,1,2,11710,11100,0061,0014,117104169375,11101,0,00021,00000,20220813
BS0102117101110002010008000000334,1025111788,,1,2,11710,11100,0201,0008,117104169372,11101,0,00019,00008,20230531
BS0102117101110001590015000000335,1025111792,,1,2,11710,11100,0159,0015,117103123001,11103,0,00273,00000,20220813
BS0203117101110001030001000000336,1025111842,,2,3,11710,11100,0103,0001,117104169429,11101,0,00049,00018,20220813
BS0203117101110000990014000000337,1025111863,,2,3,11710,11100,0099,0014,117104169429,11101,0,00039,00018,20220813
BS0203117101110001330012000000338,1025111971,,2,3,11710,11100,0133,0012,117104169022,11101,0,00006,00000,20220813
BS0102117101110001850007000000339,1025112000,,1,2,11710,11100,0185,0007,117104169372,11101,0,00002,00007,20241011
BS0102117101110002240002000000340,1025112081,,1,2,11710,11100,0224,0002,117104169390,11101,0,00016,00008,20220813
BS0203117101110001180006000000341,1025112156,,2,3,11710,11100,0118,0006,117104169201,11101,0,00003,00008,20220813
BS0102117101110002060003000000342,1025112202,,1,2,11710,11100,0206,0003,117104169451,11101,0,00027,00006,20220813
BS0102117101110001440024000000343,1025112204,,1,2,11710,11100,0144,0024,117104169199,11101,0,00014,00035,20250604
BS0102117101110000380000000000344,1025112211,,1,2,11710,11100,0038,0000,,,0,00000,00000,20220813
BS0102117101110001240043000000345,1025112258,,1,2,11710,11100,0124,0043,117104169200,11101,0,00042,00023,20250604
BS0203117101110001260018000000346,1025112316,,2,3,11710,11100,0126,0018,117104169016,11101,0,00005,00017,20220813
BS0203117101110000580008000000347,1025112319,,2,3,11710,11100,0058,0008,117104169374,11101,0,00030,00009,20220813
BS0203117101110001220017000000348,1025112344,,2,3,11710,11100,0122,0017,117104169459,11101,0,00058,00000,20220813
BS0102117101110001220010000000349,1025112393,,1,2,11710,11100,0122,0010,117104169384,11101,0,00010,00000,20250604
BS0102117101110002180033000000350,1025112424,,1,2,11710,11100,0218,0033,117104169390,11101,0,00016,00003,20220813
BS0203117101110001530006000000351,1025112490,,2,3,11710,11100,0153,0006,117104169458,11101,0,00030,00000,20220813
BS0102117101110002080000000000352,1025112497,,1,2,11710,11100,0208,0000,117103123004,11101,0,00023,00000,20220813
BS0203117101110000980011000000353,1025112514,,2,3,11710,11100,0098,0011,117104169429,11101,0,00039,00015,20220813
BS0102117101110002110013000000354,1025112540,,1,2,11710,11100,0211,0013,117104169387,11101,0,00050,00019,20250604
BS0102117101110001630010000000355,1025112547,,1,2,11710,11100,0163,0010,117104169448,11101,0,00036,00000,20240920
BS0102117101110001750010000000356,1025112593,,1,2,11710,11100,0175,0010,117104169202,11101,0,00019,00015,20220813
BS0102117101110001890000000000357,1025112605,,1,2,11710,11100,0189,0000,117104169372,11101,0,00020,00010,20240809
BS0203117101110000710006000000358,1025112608,,2,3,11710,11100,0071,0006,117104169429,11101,0,00036,00022,20230905
BS0102117101110002080006000000359,1025112637,,1,2,11710,11100,0208,0006,117104169451,11101,0,00032,00000,20250715
BS0203117101110001170026000000360,1025112643,,2,3,11710,11100,0117,0026,117104169384,11101,0,00009,00022,20220813
BS0102117101110001450002000000361,1025112717,,1,2,11710,11100,0145,0002,117104169200,11101,0,00011,00000,20240926
BS0102117101110000460003000000362,1025112748,,1,2,11710,11100,0046,0003,117104169374,11101,0,00047,00000,20220813
BS0203117101110001330004000000363,1025112773,,2,3,11710,11100,0133,0004,117104169022,11101,0,00008,00001,20220813
BS0102117101110001190003000000364,1025112784,,1,2,11710,11100,0119,0003,117104169200,11101,0,00032,00000,20220813
BS0203117101110001080000000000365,1025112810,,2,3,11710,11100,0108,0000,117103123006,11105,0,00463,00000,20221207
BS0102117101110000380006000000366,1025112817,,1,2,11710,11100,0038,0006,117104169374,11101,0,00023,00016,20220813
BS0102117101110001240024000000367,1025112895,,1,2,11710,11100,0124,0024,117103123001,11103,0,00233,00000,20220813
BS0102117101110001240021000000368,1025112906,,1,2,11710,11100,0124,0021,117103123001,11103,0,00241,00000,20220813
BS0203117101110001800006000000369,1025112944,,2,3,11710,11100,0180,0006,117103123006,11105,0,00512,00000,20221028
BS0102117101110001680005000000370,1025112954,,1,2,11710,11100,0168,0005,117103123001,11103,0,00283,00000,20230727
BS0203117101110001510007000000371,1025112975,,2,3,11710,11100,0151,0007,117104169457,11101,0,00030,00000,20241101
BS0203117101110001510003000000372,1025112984,,2,3,11710,11100,0151,0003,117104169199,11101,0,00024,00000,20220813
BS0203117101110000580012000000373,1025113037,,2,3,11710,11100,0058,0012,117104169431,11101,0,00024,00001,20220813
BS0102117101110000710011000000374,1025113070,,1,2,11710,11100,0071,0011,117104169376,11101,0,00012,00000,20220813
BS0102117101110002240020000000375,1025113104,,1,2,11710,11100,0224,0020,117104169109,11101,0,00005,00000,20220813
BS0102117101110001710006000000376,1025113208,,1,2,11710,11100,0171,0006,117104169459,11101,0,00004,00000,20220813
BS0102117101110000480012000000377,1025113210,,1,2,11710,11100,0048,0012,117104169374,11101,0,00055,00015,20230711
BS0102117101110001130010000000378,1025113213,,1,2,11710,11100,0113,0010,117104169200,11101,0,00012,00025,20220813
BS0102117101110002060000000000379,1025113331,,1,2,11710,11100,0206,0000,117104169372,11101,0,00001,00018,20220813
BS0102117101110001510005000000380,1025113361,,1,2,11710,11100,0151,0005,117104169199,11101,0,00020,00000,20220813
BS0102117101110001770003000000381,1025113384,,1,2,11710,11100,0177,0003,117102123002,11101,0,00048,00000,20220813
BS0102117101110001300006000000382,1025113386,,1,2,11710,11100,0130,0006,117104169387,11101,0,00037,00000,20220813
BS0203117101110001340005000000383,1025113392,,2,3,11710,11100,0134,0005,117104169019,11101,0,00010,00000,20220813
BS0203117101110001690001000000384,1025113472,,2,3,11710,11100,0169,0001,117104169459,11101,0,00011,00000,20220813
BS0102117101110000890019000000385,1025113482,,1,2,11710,11100,0089,0019,117102000006,11102,0,01218,00000,20220813
BS0102117101110001720003000000386,1025113494,,1,2,11710,11100,0172,0003,117104169202,11101,0,00029,00012,20220813
BS0203117101110001060017000000387,1025113554,,2,3,11710,11100,0106,0017,117104169429,11101,0,00057,00015,20220813
BS0203117101110001310014000000388,1025113574,,2,3,11710,11100,0131,0014,117104169017,11101,0,00015,00013,20220813
BS0203117101110001520025000000389,1025113634,,2,3,11710,11100,0152,0025,117104169458,11101,0,00030,00025,20220813
